id,date,start_time,end_time,progress,duration,lab,country,userlanguage,minimal_group,dg_min_in_self,dg_min_out_self,dg_min_in_out,dg_nat_in_self,dg_nat_out_self,dg_nat_in_out,dg_fam_in_self,dg_fam_out_self,dg_fam_in_out,dg_min_bias_first,dg_min_bias_third,dg_nat_bias_first,dg_nat_bias_third,dg_fam_bias_first,dg_fam_bias_third,att_min_in,att_min_out,att_min_bias,att_nat_in,att_nat_out,att_nat_bias,att_fam_in,att_fam_out,att_fam_bias,self_esteem,trust_in,trust_out,trust_in_out,trust_institution,horizontal_individualism,vertical_collectivism,permeability,family_tie_importance,family_tie_parental_duties,family_tie_respect_parents,family_tie_sum,embeddedness,attention_general_1,attention_minimal,attention_general_2,pass_attention_general_1,pass_attention_minimal,pass_attention_general_2,pass_attention_total,interpersonaltrust_1,interpersonaltrust_2,interpersonaltrust_3,interpersonaltrust_4,interpersonaltrust_5,interpersonaltrust_6,institutiontrust_1,institutiontrust_2,institutiontrust_3,familytie1,familytie2,familytie3_1,familytie3_2,familytie3_3,familytie3_4,col_ind_1,col_ind_2,col_ind_3,col_ind_4,col_ind_5,col_ind_6,col_ind_7,col_ind_8,col_ind_9,col_ind_10,col_ind_11,col_ind_12,col_ind_13,col_ind_14,gender,age,political_affiliation,political_orientation,income_when16,work_situation,education,marital_status,num_children,num_siblings,num_cousins,residence_wparents,size_of_residence,freq_moving,region_childhood,region_current,comment,mgp_familiarity,mgp_followup,trade_off_1,trade_off_2,trade_off_3,trade_off_4,trade_off_5,trade_off_6,trade_off_7,trade_off_8,trade_off_9,currency,conversionrate,dvorder,mingroup,ingroupletter,outgroupletter,role,gamepayoff,totalmoney
p212,2022-04-04,08:56:31,09:15:26,100,1135,01,USA,EN,K,10,16,16,15,15,15,10,15,18,6,16,0,15,5,18,4,3.25,0.75,4.25,4.75,-0.5,6,5.25,0.75,5,2.6666666666666665,2.6666666666666665,0,2,5.666666666666667,3.75,-1.916666666666667,4,1,1,6,13,Somewhat Disagree,K,18,1,1,1,3,3,2,3,2,3,3,2,3,1,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents have a life of their own and should not be asked to sacrifice their own well-being for the sake of their children.,Very important,Rather important,Rather important,Very important,6,3,5,2,6,5,5,5,2,6,7,2,5,6,Female,35-44,No affiliation,Moderate,Average,Other,Some college / university,In a relationship (but currently unmarried),4,3,5,No,"10,000 to 100,000 inhabitants",I moved 6-10 times,Georgia,South Carolina,How people view the importance of different types of relationships and communities,No,NA,4,3,4,3,3,4,3,3,3,$,0.1,attfirst,firstletter,K,M,allocator,16,1.6
p213,2022-04-04,09:02:48,09:19:11,100,982,01,USA,EN,S,15,15,10,20,15,10,20,15,10,0,10,-5,10,-5,10,4.5,4.5,0,4,4.25,-0.25,4,4,0,3,2.3333333333333335,2,0.3333333333333335,1,6.666666666666667,3,-3.666666666666667,3,1,2,6,5,Somewhat Disagree,S,18,1,1,1,3,2,2,3,2,2,2,1,1,1,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Rather important,Very important,Not at all important,Not very important,6,1,6,3,5,7,2,7,3,6,6,3,3,5,Female,25-34,No affiliation,Somewhat liberal,Below average,Student,Some college / university,In a relationship (but currently unmarried),0,3,1,No,"2,000 to 10,000 inhabitants",I moved 3-5 times,Texas,Texas,no,No,NA,3,1,3,3,1,1,5,3,3,$,0.1,attfirst,secondletter,S,P,recipient,10,1
p214,2022-04-04,09:07:44,09:22:44,100,899,01,USA,EN,K,10,10,10,10,10,10,10,10,10,0,10,0,10,0,10,4.75,4.75,0,5.5,5.5,0,5.75,5.25,0.5,1,3.6666666666666665,3,0.6666666666666665,2.6666666666666665,5,7.5,2.5,4,2,2,8,17,Somewhat Disagree,K,18,1,1,1,3,4,3,4,3,3,3,3,3,2,"Regardless of what the qualities and faults of one's parents are, one must always love and respect them.",Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Rather important,Not at all important,Rather important,8,8,9,2,9,5,5,5,5,9,5,8,5,8,Female,35-44,No affiliation,Moderate,Below average,Unemployed,Some college / university,In a relationship (but currently unmarried),0,1,15,No,"More than 100,000 inhabitants",I moved 3-5 times,Indiana,Virginia,"To see if people would give more to themselves than anyone else, or same amount to the same person in the same group/family than them. Or would they be fair and give everyone the same amount.",No,NA,1,5,3,3,3,3,3,3,3,$,0.1,allofirst,firstletter,K,M,allocator,10,1
p215,2022-04-04,09:00:44,09:25:15,100,1470,01,USA,EN,J,10,10,10,10,10,10,10,10,10,0,10,0,10,0,10,4.25,4.25,0,5.75,5.75,0,5.75,6.25,-0.5,7,3.3333333333333335,3,0.3333333333333335,1.6666666666666667,8.666666666666666,4,-4.666666666666666,4,1,2,7,21,Somewhat Disagree,J,18,1,1,1,3,4,3,3,3,3,3,2,2,1,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Very important,Very important,Not very important,3,7,2,8,4,8,5,9,8,8,9,2,5,5,Female,45-54,No affiliation,Moderate,Average,Employed (part-time),Some college / university,Married,1,9,10,No,"2,000 to 10,000 inhabitants",I moved once or twice,Texas,Texas,If people are bias against other humans that are not exactly like them?  I don't know.,No,NA,3,5,1,5,4,3,3,5,1,$,0.1,allofirst,secondletter,J,H,recipient,10,1
p216,2022-04-04,09:13:06,09:25:17,100,730,01,USA,EN,L,10,20,15,20,20,10,10,15,15,10,15,0,10,5,15,5.25,2.75,2.5,6,4.5,1.5,7,4.25,2.75,4,3.6666666666666665,3,0.6666666666666665,3,6.333333333333333,7,0.666666666666667,4,1,2,7,32,Somewhat Disagree,L,18,1,1,1,3,4,3,4,3,3,3,3,3,3,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Rather important,Not at all important,Rather important,8,6,6,7,7,5,7,5,7,8,9,9,5,8,Female,65-74,Democrat,Somewhat liberal,Below average,Pensioned/Retired,Some college / university,Married,2,1,28,No,"2,000 to 10,000 inhabitants",I didn't move,Michigan,Michigan,"Probably to see how we'd share with others, depending on if we were related or not.",No,NA,2,2,3,2,1,2,3,1,5,$,0.1,attfirst,firstletter,L,N,allocator,20,2
p217,2022-04-04,09:13:08,09:26:35,100,807,01,USA,EN,M,10,15,15,16,15,10,17,13,3,5,15,-1,10,-4,3,4.75,1,3.75,4,4,0,2.75,7,-4.25,1,2.3333333333333335,2.6666666666666665,-0.33333333333333304,2,7.333333333333333,3.75,-3.583333333333333,3,2,2,7,16,Somewhat Disagree,M,18,1,1,1,3,2,2,3,2,3,3,3,2,1,"Regardless of what the qualities and faults of one's parents are, one must always love and respect them.",Parents' duty is to do their best for their children even at the expense of their own well-being.,Rather important,Very important,Not very important,Very important,7,5,7,5,5,5,2,8,5,5,9,1,5,7,Female,35-44,No affiliation,Moderate,Average,Employed (part-time),Some college / university,Single (never married),1,1,12,Yes,"More than 500,000 inhabitants",I didn't move,Missouri,Missouri,NA,No,NA,3,3,3,3,3,3,3,3,3,$,0.1,attfirst,secondletter,M,K,recipient,10,1
p218,2022-04-04,09:20:35,09:26:53,100,377,01,USA,EN,L,10,10,10,10,10,10,10,10,20,0,10,0,10,0,20,4.25,3.5,0.75,6,5.25,0.75,5.75,4.5,1.25,5,3.3333333333333335,3,0.3333333333333335,2.3333333333333335,7,6,-1,4,2,2,8,8,Somewhat Disagree,N,18,1,0,1,2,4,3,3,3,3,3,2,3,2,"Regardless of what the qualities and faults of one's parents are, one must always love and respect them.",Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Very important,Not very important,Rather important,6,6,6,8,5,6,7,7,7,4,8,5,7,8,Female,18-24,Democrat,Moderate,Average,Student,Some high school,Single (never married),0,2,4,Yes,"10,000 to 100,000 inhabitants",I didn't move,Illinois,Illinois,NA,No,NA,2,3,3,3,2,2,2,1,4,$,0.1,attfirst,firstletter,L,N,allocator,10,1
p219,2022-04-04,09:15:41,09:26:54,100,673,01,USA,EN,S,20,20,10,20,20,10,20,20,20,0,10,0,10,0,20,3.75,2.5,1.25,5.5,5,0.5,5.5,5,0.5,5,3.3333333333333335,3,0.3333333333333335,2.6666666666666665,6.333333333333333,2,-4.333333333333333,4,1,1,6,8,Somewhat Disagree,S,18,1,1,1,3,4,3,3,3,3,3,2,3,3,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents have a life of their own and should not be asked to sacrifice their own well-being for the sake of their children.,Very important,Very important,Not at all important,Rather important,4,1,1,5,7,5,5,7,3,7,7,1,1,5,Male,35-44,Democrat,Very liberal,Average,Employed (full-time),Some college / university,Single (never married),0,1,6,No,"2,000 to 10,000 inhabitants",I moved once or twice,Virginia,North Carolina,NA,No,NA,1,1,3,1,1,3,3,1,5,$,0.1,allofirst,secondletter,S,P,allocator,20,2
p220,2022-04-04,09:12:46,09:27:44,100,898,01,USA,EN,L,10,10,10,10,10,10,10,10,10,0,10,0,10,0,10,4,4,0,4,4,0,1.75,4,-2.25,4,2.3333333333333335,2.6666666666666665,-0.33333333333333304,2.3333333333333335,6.333333333333333,4,-2.333333333333333,1,1,2,4,17,Somewhat Disagree,L,18,1,1,1,3,2,2,3,2,3,3,3,2,2,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Not at all important,Not very important,Not at all important,Not very important,5,2,8,5,5,5,5,9,5,5,5,1,5,5,Female,25-34,Other party,Moderate,Below average,Employed (full-time),Some college / university,Single (never married),0,2,13,Yes,"More than 500,000 inhabitants",I didn't move,Maryland,Maryland,NA,No,NA,3,3,3,3,3,3,3,3,3,$,0.1,allofirst,firstletter,L,N,recipient,10,1
p221,2022-04-04,09:20:38,09:28:40,100,481,01,USA,EN,S,20,20,20,20,20,0,20,20,20,0,20,0,0,0,20,5,3,2,4.5,5.5,-1,7,6,1,2,3.3333333333333335,3,0.3333333333333335,1.6666666666666667,7.333333333333333,6.75,-0.583333333333333,4,1,1,6,7,Somewhat Disagree,S,18,1,1,1,3,4,3,3,3,3,3,1,2,2,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents have a life of their own and should not be asked to sacrifice their own well-being for the sake of their children.,Very important,Very important,Not very important,Very important,6,8,7,4,7,8,5,6,4,7,8,7,2,8,Female,18-24,Democrat,Very liberal,Average,Student,Completed college / university,Single (never married),0,1,5,No,"More than 500,000 inhabitants",I moved once or twice,Illinois,Missouri,n/a,No,NA,1,2,2,2,1,2,5,1,5,$,0.1,attfirst,secondletter,S,P,allocator,20,2
p222,2022-04-04,09:19:29,09:29:34,100,605,01,USA,EN,H,10,10,10,10,10,10,10,10,10,0,10,0,10,0,10,2.5,2.5,0,3,3,0,3,3,0,6,3,2,1,1.6666666666666667,7.666666666666667,3.25,-4.416666666666667,2,1,2,5,6,Somewhat Disagree,H,18,1,1,1,3,3,2,4,2,2,2,1,2,2,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Not very important,Very important,Not at all important,Not very important,6,2,6,4,7,8,4,7,6,1,8,1,1,9,Male,18-24,Democrat,Very liberal,Below average,Unemployed,Completed college / university,Single (never married),0,1,3,Yes,"Up to 2,000 inhabitants",I moved once or twice,New York,New York,NA,No,NA,2,1,4,1,1,2,1,1,5,$,0.1,attfirst,firstletter,H,J,recipient,10,1
p223,2022-04-04,09:15:45,09:29:35,100,830,01,USA,EN,J,20,20,15,15,20,10,20,20,10,0,15,5,10,0,10,4.75,4.5,0.25,5.25,5,0.25,5.75,4.75,1,5,3.6666666666666665,2.3333333333333335,1.333333333333333,2,5.666666666666667,6.5,0.833333333333333,4,2,2,8,11,Somewhat Disagree,J,18,1,1,1,3,4,3,4,2,2,3,2,2,2,"Regardless of what the qualities and faults of one's parents are, one must always love and respect them.",Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Rather important,Not at all important,Not very important,3,7,6,4,4,6,6,4,6,6,7,7,4,6,Female,35-44,Republican,Conservative,Below average,Unemployed,Completed high school,Married,2,0,8,No,"10,000 to 100,000 inhabitants",I moved 3-5 times,Florida,Florida,"id id give points to others or keep for myself, and if i did give, who would most likely give to.",No,NA,1,4,2,3,1,2,3,1,5,$,0.1,attfirst,secondletter,J,H,recipient,10,1
p224,2022-04-04,09:22:48,09:33:05,100,617,01,USA,EN,H,20,20,20,20,20,20,20,20,0,0,20,0,20,0,0,4,4,0,4,4,0,2,4,-2,5,2,1,1,1,8.333333333333334,1,-7.333333333333334,4,1,2,7,17,Somewhat Disagree,H,18,1,1,1,3,3,1,2,1,1,1,1,1,1,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Rather important,Not at all important,Not very important,1,1,1,8,1,7,1,9,9,1,9,1,9,6,Male,25-34,Other party,A little conservative,Far below average,Employed (full-time),Some college / university,Married,2,1,13,No,"Up to 2,000 inhabitants",I moved once or twice,Iowa,Iowa,Views on other people,No,NA,1,3,1,5,1,3,3,3,1,$,0.1,attfirst,firstletter,H,J,allocator,20,2
p225,2022-04-04,09:25:13,09:33:13,100,480,01,USA,EN,J,20,20,10,20,20,10,10,20,20,0,10,0,10,10,20,3.5,4,-0.5,4.25,5,-0.75,5.75,4,1.75,5,3.3333333333333335,2.6666666666666665,0.666666666666667,1.6666666666666667,6,5.25,-0.75,4,1,1,6,14,Somewhat Disagree,J,18,1,1,1,3,4,2,4,2,3,3,2,2,1,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents have a life of their own and should not be asked to sacrifice their own well-being for the sake of their children.,Very important,Very important,Not at all important,Rather important,6,6,6,2,3,6,7,6,6,3,6,2,4,6,Female,18-24,No affiliation,Moderate,Above average,Student,Post-graduate degree,In a relationship (but currently unmarried),0,1,11,Yes,"More than 500,000 inhabitants",I moved once or twice,Texas,Texas,NA,No,NA,1,5,1,4,1,1,5,1,5,$,0.1,allofirst,secondletter,J,H,recipient,10,1
p226,2022-04-04,09:21:37,09:33:23,100,706,01,USA,EN,N,10,10,10,15,10,15,10,15,15,0,10,-5,15,5,15,3,3.25,-0.25,5.25,6,-0.75,6,5,1,4,2.6666666666666665,2,0.6666666666666665,1,7.666666666666667,4.75,-2.916666666666667,4,1,2,7,22,Somewhat Disagree,N,18,1,1,1,3,3,2,3,2,2,2,1,1,1,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Very important,Rather important,Very important,9,4,6,1,5,7,5,8,5,6,8,4,4,8,Female,18-24,Democrat,A little liberal,Above average,Student,Some college / university,In a relationship (but currently unmarried),0,5,15,Yes,"10,000 to 100,000 inhabitants",I moved 3-5 times,Pennsylvania,Pennsylvania,How self esteem and identity plays into national identity,No,NA,2,3,3,3,2,2,4,3,4,$,0.1,allofirst,secondletter,N,L,allocator,10,1
p227,2022-04-04,09:26:26,09:34:05,100,459,01,USA,EN,M,10,18,15,10,18,15,5,15,19,8,15,8,15,10,19,5.5,3.25,2.25,6.5,5.75,0.75,6.75,7,-0.25,6,3.6666666666666665,3,0.6666666666666665,2.3333333333333335,7,3.5,-3.5,4,1,2,7,9,Somewhat Disagree,M,18,1,1,1,3,4,3,4,3,3,3,1,4,2,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Very important,Not at all important,Rather important,7,4,4,1,6,5,5,8,1,9,8,1,1,9,Female,35-44,Democrat,Somewhat liberal,Average,Employed (full-time),Some college / university,Single (never married),0,2,6,No,"10,000 to 100,000 inhabitants",I moved once or twice,Florida,Florida,I guess just how much I feel part of different groups versus just as an individual.,No,NA,1,3,2,2,1,1,4,3,5,$,0.1,attfirst,secondletter,M,K,recipient,10,1
p228,2022-04-04,09:16:32,09:35:28,100,1136,01,USA,EN,N,20,20,15,20,20,5,15,20,15,0,15,0,5,5,15,5.75,5.5,0.25,4.25,5.75,-1.5,5.75,5.5,0.25,3,3,3,0,1.6666666666666667,8,6.25,-1.75,3,1,2,6,14,Somewhat Disagree,N,18,1,1,1,3,4,2,3,3,3,3,1,2,2,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Rather important,Not very important,Not very important,Rather important,7,6,8,7,7,8,4,9,6,5,7,7,1,9,Male,35-44,Democrat,Very liberal,Below average,Employed (full-time),Completed college / university,Married,0,2,11,No,"10,000 to 100,000 inhabitants",I moved 3-5 times,Pennsylvania,Virginia,NA,No,NA,1,1,4,1,1,1,4,2,5,$,0.1,allofirst,secondletter,N,L,allocator,20,2
p229,2022-04-04,09:30:33,09:37:48,100,434,01,USA,EN,K,20,20,20,20,20,10,5,20,20,0,20,0,10,15,20,4,4,0,4,4,0,6,2,4,6,3,1,2,2,5.666666666666667,4.25,-1.416666666666667,4,2,2,8,9,Somewhat Disagree,K,18,1,1,1,3,4,2,3,1,1,1,2,2,2,"Regardless of what the qualities and faults of one's parents are, one must always love and respect them.",Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Very important,Not at all important,Rather important,3,8,2,7,5,5,3,7,7,5,5,4,6,5,Male,25-34,Democrat,A little liberal,Above average,Employed (full-time),Post-graduate degree,Married,1,1,6,No,"10,000 to 100,000 inhabitants",I moved 3-5 times,Maryland,Virginia,NA,No,NA,2,1,3,3,1,1,3,2,5,$,0.1,attfirst,firstletter,K,M,allocator,20,2
p230,2022-04-04,09:27:02,09:38:24,100,682,01,USA,EN,J,5,15,10,15,15,10,10,15,15,10,10,0,10,5,15,3.5,3.25,0.25,5,4.25,0.75,5.5,5,0.5,2,2.6666666666666665,2.6666666666666665,0,1.3333333333333333,6,4.75,-1.25,3,1,2,6,8,Somewhat Disagree,J,18,1,1,1,3,3,2,3,2,3,3,1,2,1,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Rather important,Rather important,Not at all important,Not very important,6,6,4,1,6,5,6,7,5,4,6,3,2,8,Other,18-24,Democrat,Very liberal,Average,Unemployed,Some college / university,Single (never married),0,3,4,No,"10,000 to 100,000 inhabitants",I moved 3-5 times,Wyoming,Wyoming,NA,No,NA,2,2,2,3,2,1,5,3,5,$,0.1,attfirst,secondletter,J,H,recipient,10,1
p231,2022-04-04,09:29:55,09:39:26,100,570,01,USA,EN,N,10,15,10,10,10,10,10,15,10,5,10,0,10,5,10,3.5,3.25,0.25,5.25,4,1.25,5.25,6.25,-1,3,3,2.3333333333333335,0.6666666666666665,1.6666666666666667,7.333333333333333,6.25,-1.083333333333333,4,1,2,7,11,Somewhat Disagree,N,18,1,1,1,3,4,2,3,1,3,3,2,2,1,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Rather important,Not very important,Rather important,5,8,7,2,8,8,8,7,9,6,7,2,4,5,Female,25-34,No affiliation,Moderate,Average,Employed (full-time),Some college / university,Single (never married),0,3,7,No,"2,000 to 10,000 inhabitants",I moved 6-10 times,Kentucky,Kentucky,NA,No,NA,2,2,2,3,2,1,5,3,3,$,0.1,attfirst,secondletter,N,L,recipient,10,1
p232,2022-04-04,09:32:39,09:40:27,100,468,01,USA,EN,P,20,20,10,20,20,10,20,20,10,0,10,0,10,0,10,3.25,3.25,0,3.25,3.25,0,3.25,3.25,0,4,2.3333333333333335,2,0.3333333333333335,1,8.666666666666666,3.5,-5.166666666666666,2,1,2,5,8,Somewhat Disagree,K,18,1,0,1,2,2,2,3,1,2,3,1,1,1,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Not very important,Rather important,Not at all important,Rather important,8,5,6,1,7,9,2,9,1,5,8,1,1,5,Female,35-44,No affiliation,Somewhat liberal,Average,Employed (full-time),Completed college / university,Married,1,2,4,No,"More than 500,000 inhabitants",I moved once or twice,California,California,I don't know,No,NA,2,3,2,4,3,3,3,3,3,$,0.1,allofirst,firstletter,P,S,allocator,20,2
p233,2022-04-04,09:31:26,09:40:28,100,542,01,USA,EN,N,20,20,10,20,20,10,20,20,15,0,10,0,10,0,15,4,4,0,6.25,6,0.25,5.5,5.5,0,3,3,2.6666666666666665,0.3333333333333335,2.6666666666666665,5.333333333333333,5,-0.33333333333333304,4,1,2,7,33,Somewhat Disagree,N,18,1,1,1,3,3,3,3,2,3,3,3,2,3,One does not have the duty to respect and love parents who have not earned it by their behavior and attitudes.,Parents' duty is to do their best for their children even at the expense of their own well-being.,Very important,Rather important,Not very important,Rather important,5,6,5,2,6,6,5,4,3,5,6,4,2,6,Female,45-54,Democrat,Somewhat liberal,Average,Employed (full-time),Post-graduate degree,Married,2,4,26,No,"10,000 to 100,000 inhabitants",I moved 3-5 times,Massachusetts,Texas,"Trust and distrust of ""the other.""",No,NA,1,3,4,3,2,2,3,1,5,$,0.1,attfirst,secondletter,N,L,allocator,20,2
